Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Italy,ITA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,27905.87,30194.078,31899.233,32771.979,27803.194,30560.778,31697.548,35210.534,32779.313,32933.327,32907.658,30733.127,29145.316,29442.343,31701.215,30630.451,30986.15,31393.187,35569.9,40160.984,44950.086,47810.346,49882.201,44517.38,54704.306,59445.737,53329.181,55668.727,52735.127,52199.745,55551.383,52320.756,46255.538,40421.341,43310.937,46394.884,42643.543,43116.586,44832.742,44631.057,47619.662,50813.619,51877.049,56237.112,62947.722,62533.351,63211.746,63688.456,61807.285,48250.386,53739.885,60259.811,61675.273,51363.669,49621.844,,
Jamaica,JAM,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,0,0,3.667,3.667,3.667,0,0,0,0,0,0,0,0,139.346,135.679,176.016,146.68,139.346,146.68,168.682,179.683,187.017,190.684,190.684,139.346,234.688,227.354,176.016,154.014,73.34,95.342,128.345,135.679,113.677,212.686,194.351,234.688,275.025,260.357,194.351
Jordan,JOR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.409,1316.453,682.062,854.411
Japan,JPN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,139257.992,160995.968,154340.363,155466.132,160339.575,165884.079,170588.84,181648.512,200284.206,221204.441,229451.524,206554.776,200379.548,214559.837,229378.184,213595.416,208553.291,204688.273,174882.897,191094.704,224482.739,247559.17,242828.74,229983.239,260390.003,272010.726,257676.423,250599.113,278739.671,277331.543,290008.362,297573.383,291306.48,293143.647,313836.528,325460.918,335519.499,346065.791,325207.895,350297.509,367261.051,374488.708,391272.567,402801.615,440051.001,419603.809,425331.663,443835.345,433820.768,387257.202,438848.225,409761.581,425166.648,462793.735,447318.995,447473.009,433780.431
Kazakhstan,KAZ,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156005.181,142770.978,133772.16,110860.744,98304.936,82522.168,82929.205,77835.742,74894.808,80820.68,82764.19,89830.499,105723.277,107318.422,115338.151,122760.159,132074.339,121773.736,131219.928,143720.731,143904.081,142426.28,140721.125,130075.824,134127.859
Kenya,KEN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,113.677,99.009,117.344,113.677,91.675,146.68,128.345,132.012,110.01,84.341,220.02,216.353,106.343,187.017,176.016,121.011,168.682,168.682,139.346,44.004,47.671,238.355,88.008,245.689,315.362,231.021,227.354,245.689,300.694,352.032,403.37,352.032,421.705,352.032,293.36,370.367,352.032,245.689,198.018,194.351,176.016,176.016,264.024,245.689,286.026,333.697,443.707,399.703,410.704,366.7,627.057,1015.759,909.416,1004.758,1246.78,1323.787,1305.452
Kyrgyz Republic,KGZ,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3817.347,3439.646,3424.978,1246.78,1855.502,1943.51,1939.843,1917.841,1866.503,1228.445,1987.514,2409.219,2365.215,2321.211,2225.869,2306.543,3193.957,2753.917,2684.244,2867.594,4019.032,3578.992,4506.743,4341.728,3483.65
Cambodia,KHM,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,33.003,73.34,99.009,36.67,95.342,33.003,33.003,25.669,14.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.336,51.338,58.672,62.339,205.352,957.087,2317.544,2684.244
Kiribati,KIR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,10245.598,11910.416,13930.933,16787.526,18349.668,19651.453,22544.716,23428.463,20062.157,20047.489,23300.118,23560.475,24539.564,28782.283,29559.687,30703.791,33824.408,37091.705,36380.307,46039.185,49464.163,55126.011,57359.214,61458.92,75250.507,89397.793,88103.342,89742.491,98620.298,97853.895,94850.622,96515.44,86959.238,97182.834,100494.135,105033.881,110912.082,122587.81,124791.677,130680.879,160236.899,170526.501,178043.851,184035.729,192403.823,187112.342,199532.471,213573.414,239037.062,245740.338,279656.421,304900.049,292498.255,296047.911,308618.387,308270.022,309945.841
Kuwait,KWT,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America & Caribbean (excluding high income),LAC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,20449.08226,20798.40955,20575.76139,21508.58042,22264.68148,22379.74443,23461.3362,25916.41389,26511.00302,29038.60009,26687.4362,27795.89683,29038.77159,30876.23151,34727.60888,37270.89892,38057.28573,42488.35075,50296.17031,53841.34243,46767.35345,44764.8468,48712.65511,52058.68314,56993.86314,66792.91556,66858.03827,72700.89436,72077.19722,74388.32038,72808.03252,76405.28242,75584.25405,80729.21238,84914.54866,90258.01908,93430.46576,94064.9551,93705.66595,92302.96663,97192.98762,100635.104,103290.8267,119652.521,113814.5098,125150.9356,127818.1054,125356.9096,123964.1398,111547.502,139998.1631,152903.2242,141921.6042,151495.4838,157463.4183,158344.8716,154674.323
Lao PDR,LAO,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3.667,3.667,3.667,3.667,7.334,14.668,18.335,22.002,51.338,95.342,69.673,14.668,40.337,51.338,80.674,102.676,121.011,135.679,187.017,212.686,297.027,352.032,638.058,751.735,784.738,1136.77,1191.775,5155.802,13846.592
Lebanon,LBN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,11.001,3.667,7.334,22.002,29.336,25.669,11.001,3.667,11.001,25.669,11.001,11.001,18.335,36.67,25.669,25.669,14.668,14.668,14.668,14.668,14.668,14.668,7.334,0,0,0,0,0,0,0,0,0,0,278.692,282.359,476.71,564.718,575.719,502.379,506.046,502.379,502.379,502.379,502.379,502.379,502.379,502.379,502.379,502.379,502.379,564.718,627.057,627.057,502.379,627.057,634.391,645.392
Liberia,LBR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,88.008,102.676,14.668,25.669,3.667,18.335,0,3.667,11.001,3.667,0,3.667,3.667,0,0,0,0,0,0,0,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,3.667,11.001,14.668,14.668,14.668,11.001,14.668,14.668,14.668,14.668,0,0,0,0,0,0,0,0,3.667,0,0,0,0,0,0,0,0,0,0
St. Lucia,LCA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America & Caribbean,LCN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,25890.23386,26140.0793,26530.4628,27385.40267,27994.31414,28130.85274,29090.52404,31965.63685,33097.09476,35531.3931,33271.90089,34395.79339,34879.69155,37545.03383,40946.51638,42511.17743,43244.80157,48532.83569,55741.53272,59948.88269,53818.19042,51090.60086,53444.43175,57764.82497,64199.14139,73506.75121,73985.76209,79996.27857,81696.34051,87251.95622,86785.11857,88198.72144,86218.12402,91403.41672,97245.36839,102846.3347,110647.2642,115688.3454,118043.7003,113818.9702,114623.1935,112536.875,115230.1846,131852.0902,126999.6655,139381.3352,144275.25,142514.3261,144667.8621,128967.263,161158.482,178937.407,170825.7433,182632.9023,187603.9295,191202.3017,187138.87
Least developed countries: UN classification,LDC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,689.396,374.034,377.701,388.702,469.376,370.367,84.341,370.367,113.677,62.339,58.672,36.67,3.667,22.002,22.002,11.001,11.001,3.667,29.336,3.667,3.667,3.667,88.008,77.007,7.334,7.334,3.667,0,0,3.667,3.667,7.334,3.667,3.667,7.334,3.667,3.667,7.334,3.667,3.667,3.667,3.667,3.667,231.021,231.021,231.021,227.354,161.348,220.02,223.687,227.354,1133.103,1921.508,2020.517,3883.353,5221.808,5529.836
Lower middle income,LMC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,218976.5696,230794.7638,251142.627,264734.8807,258621.9281,277011.6664,278652.363,278563.6747,289073.0015,289497.4381,292747.0866,297643.7304,299905.2299,312297.0132,331260.7771,369479.7627,384502.7682,402731.8642,397263.7691,411184.2849,447267.5322,473441.3504,484060.2641,525508.6169,526743.7367,580772.3083,632982.4676,680341.35,726529.197,756349.1653,816001.27,883830.7912,912729.0987,902891.7717,877995.7069,891884.5932,910040.9263,898112.5461,901482.4562,953692.6705,986014.0292,1015355.209,1045428.639,1099722.053,1157722.519,1242090.053,1345602.149,1449071.253,1577994.354,1638818.758,1622338.664,1833179.362,2031692.558,1883368.466,2001696.373,2132262.32,2243472.181
Low & middle income,LMY,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2395436.495,2125895.411,2015416.324,2072668.342,2119906.016,2236632.976,2330261.359,2255100.078,2300712.979,2439413.699,2727659.958,2896774.605,2969895.835,3021719.035,3042144.983,3286016.5,3356521.47,3517865.691,3649500.132,3732969.682,3828461.548,3724210.702,3931452.156,4065827.234,4268672.292,4725009.811,4924402.741,5132138.37,5366086.919,5344960.146,5062703.204,5051824.906,4531292.897,4579708.187,4666095.29,4858049.115,4978339.82,4863119.855,4652301.326,4666122.174,4746801.499,4797705.671,5187794.391,5886826.631,6535249.12,7234680.461,7896586.383,8074154.255,9068127.574,8867986.269,9929380.62,10947716.33,11347159.38,11178437.93,11235207.6,11213246.55,11007940.19
Lesotho,LSO,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.437,1195.442,1246.78,1287.117,1327.454,1353.123,1382.459,1408.128,1433.797,1452.132,1470.467,1492.469,1514.471,1543.807,1573.143,1598.812,1628.148,1653.817,1683.153,1712.489,1752.826,1778.495,1804.164,1833.5,1859.169,1708.822,1708.822
Late-demographic dividend,LTE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2196000.645,1940026.032,1831673.947,1883389.915,1929157.266,2015519.964,2109213.733,2036862.192,2083040.48,2225148.859,2497998.443,2649805.179,2723071.475,2768989.466,2782330.163,3005974.56,3072185.955,3222881.528,3358479.895,3414818.945,3497028.739,3311762.937,3486994.34,3587797.109,3760310.851,4152271.633,4298769.541,4477940.165,4651109.704,4589838.404,4209477.252,4131616.576,3640347.458,3652429.017,3740566.297,3899105.103,3999925.487,3871214.598,3625053.545,3573280.086,3590867.16,3626552.294,3989496.94,4589423.643,5150983.145,5761123.23,6313182.046,6358358.113,7199336.615,6922138.272,7999184.639,8812765.989,9025959.379,9034730.244,8933547.131,8832973.865,8489247.424
Lithuania,LTU,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.166,1631.815,1353.123,1078.098,986.423,788.405,671.061,564.718,377.701,341.031,557.384,715.065,696.73,766.403,1045.095,982.756,832.409,652.726,803.073,916.75,898.415,1026.76,869.079,693.063,704.064
Luxembourg,LUX,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,10762.645,10703.973,10238.264,9618.541,10128.254,9614.874,8672.455,8122.405,8705.458,9255.508,9493.863,8800.8,8676.122,8595.448,9233.506,7014.971,6626.269,5694.851,6472.255,7102.979,6915.962,5639.846,5210.807,4789.102,5449.162,5434.494,4957.784,4026.366,4158.378,4356.396,4294.057,4052.035,3828.348,3942.025,3432.312,1947.177,1840.834,1184.441,425.372,429.039,476.71,520.714,311.695,242.022,348.365,333.697,396.036,326.363,315.362,289.693,286.026,220.02,205.352,179.683,201.685,187.017,201.685
Latvia,LVA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068.188,1888.505,1415.462,1012.092,949.753,843.41,619.723,480.377,498.712,469.376,377.701,330.03,256.69,311.695,322.696,407.037,403.37,326.363,410.704,418.038,348.365,300.694,227.354,176.016,154.014
"Macao SAR, China",MAC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,14.668,18.335,14.668,18.335,14.668,11.001,11.001,11.001,11.001,7.334,14.668,7.334,3.667,3.667,3.667,7.334,3.667,3.667,3.667,0,11.001,3.667,3.667,3.667,3.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,0,0,0,0,0,0,0
St. Martin (French part),MAF,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,876.413,865.412,792.072,847.077,993.757,773.737,1191.775,1184.441,1063.43,1059.763,1210.11,1272.449,1587.811,1565.809,1554.808,1767.494,1914.174,1807.831,1826.166,1774.828,1705.155,1804.164,2016.85,2497.227,2148.862,2456.89,4022.699,4525.078,4433.403,4781.768,4224.384,4877.11,4187.714,4767.1,5313.483,6318.241,8056.399,7689.699,8577.113,8302.088,10036.579,12783.162,13116.859,12244.113,13699.912,14095.948,14712.004,15089.705,14132.618,13179.198,13234.203,11474.043,11470.376,11221.02,15313.392,16857.199,16248.477
Monaco,MCO,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4011.698,3839.349,3700.003,2247.871,1983.847,997.424,982.756,447.374,366.7,260.357,278.692,337.364,319.029,286.026,344.698,168.682,326.363,348.365,326.363,333.697,414.371,553.717,352.032,370.367,271.358
Madagascar,MDG,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,47.671,14.668,14.668,40.337,33.003,40.337,40.337,44.004,55.005,51.338,55.005,62.339,55.005,33.003,36.67,51.338,55.005,44.004,33.003,69.673,66.006,73.34,73.34,73.34,18.335,11.001,47.671,33.003,51.338,33.003,33.003,33.003,33.003,36.67,33.003,25.669,25.669,33.003,33.003,22.002,25.669,25.669,25.669,25.669,25.669,44.004,40.337,25.669,33.003,36.67,106.343,407.037,696.73,1129.436,1019.426,1052.429,1052.429
Maldives,MDV,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East & North Africa,MEA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,3494.651,3578.992,3722.005,4081.371,4239.052,4074.037,4437.07,5020.123,5819.529,6211.898,6772.949,7433.009,8159.075,9039.155,11147.68,11213.686,11690.396,12537.473,15812.104,17308.24,10670.97,8566.112,10344.607,10659.969,10575.628,12904.173,12427.463,11602.388,11063.339,12339.455,15907.446,15522.411,14818.347,18217.656,20263.842,22284.359,25217.959,25595.66,26288.723,26024.699,26721.429,30663.454,34730.157,42493.196,37913.113,46845.925,50329.575,45877.837,40817.377,40846.713,51095.978,56086.765,49262.478,50017.88,48983.786,44150.68,47659.999
Marshall Islands,MHL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle income,MIC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2351678.629,2080680.887,1966356.566,2021137.06,2064604.711,2169475.493,2259587.038,2178504.847,2217020.579,2349819.975,2627344.744,2755568.68,2850342.933,2892987.157,2909610.003,3146734.839,3213755.55,3371140.046,3511224.714,3593882.83,3684914.959,3581445.208,3784885.65,3909584.961,4100968.983,4544673.194,4730601.785,4919947.928,5122896.779,5090221.268,4909370.911,4902388.379,4400569.984,4456434.844,4549178.36,4746904.528,4876601.999,4763374.715,4560199.312,4567539.796,4643107.297,4691567.861,5081828.918,5773910.141,6415820.254,7106031.66,7761180.252,7950202.708,8929219.838,8747092.606,9802732.336,10824972.64,11220020.45,11062809.54,11113868.42,11099565.82,10892197.03
North Macedonia,MKD,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7623.693,7583.356,7909.719,8148.074,7924.387,7403.673,9614.874,8701.791,8826.469,9218.838,7898.718,8243.416,8085.735,8008.728,7455.011,5727.854,5940.54,5280.48,5229.142,5823.196,5529.836,4561.748,4319.726,3751.341,3417.644
Mali,MLI,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,7.334,7.334,7.334,7.334,11.001,3.667,7.334,3.667,7.334,3.667,3.667,0,0,3.667,3.667,0,0,0,0,0,3.667,3.667,62.339,139.346,249.356,495.045,330.03,410.704,553.717,685.729,678.395,550.05,465.709,678.395,458.375,124.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,MMR,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,938.752,707.731,916.75,575.719,594.054,370.367,253.023,550.05,220.02,498.712,583.053,601.388,381.368,201.685,436.373,671.061,436.373,344.698,447.374,143.013,154.014,205.352,271.358,242.022,267.691,289.693,187.017,146.68,121.011,187.017,275.025,289.693,121.011,51.338,40.337,66.006,47.671,51.338,55.005,366.7,1360.457,1565.809,1235.779,601.388,729.733,586.72,953.42,821.408,649.059,608.722,1232.112,1664.818,1705.155,1144.104,1158.772,927.751,1210.11
Middle East & North Africa (excluding high income),MNA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,4546.652443,4281.226246,3455.455857,3445.625257,4517.160643,4035.46125,4223.387141,4891.018598,4792.210141,5982.852042,6813.52902,6492.136142,8068.23312,8463.734743,9852.934196,12260.55033,10021.02239,10218.7732,9788.665182,9843.046655,10559.89335,11987.97439,14073.26919,14755.66945,16174.8642,15517.18858,17979.76345,19339.61904,18909.41018,18850.05551,18221.8852,19428.76359,17326.61885,19626.6125,21228.19067,20335.18951,23582.02526,22480.33361,25292.80404,24875.06232,28182.99386,29863.67568,31898.95221,31617.21942,32313.6554,34709.78478,35654.60002,37344.55306,35031.21677,29888.97535,33121.65681,27279.78771,25835.59217,24808.17788,29601.82692,31239.9277,29558.32432
Montenegro,MNE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.818,1257.781,1023.093,1510.804,817.741,1624.481,1675.819,1507.137,1455.799,1419.129,1496.136,1184.441
Mongolia,MNG,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,799.406,887.414,1422.796,1026.76,1411.795,1342.122,1338.455,1437.464,1701.488,1877.504,1980.18,2090.19,2247.871,2335.879,2504.561,2790.587,3025.275,3527.654,4030.033,4462.739,4913.78,4536.079,4506.743,4723.096,5489.499,6593.266,7055.308,7697.033,8661.454,7854.714,7311.998,10179.592,9204.17,7601.691,6805.952,6846.289,6838.955,6527.26,6439.252,6303.573,6138.558,6358.578,6780.283,6387.914,6798.618,6816.953,7378.004,9578.204,9347.183,10652.635,11188.017,18217.656,31422.523,39819.953,26035.7,19710.125,22101.009
Northern Mariana Islands,MNP,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,1338.455,1499.803,1521.805,1360.457,1342.122,1268.782,1162.439,1111.101,1481.468,1642.816,1543.807,1661.151,1426.463,1558.475,1496.136,1371.458,1323.787,832.409,656.393,612.389,766.403,781.071,645.392,480.377,333.697,282.359,176.016,168.682,172.349,168.682,154.014,165.015,157.681,157.681,157.681,150.347,66.006,66.006,0,0,0,0,0,0,0,0,0,25.669,25.669,25.669,25.669,124.678,40.337,36.67,825.075,429.039,51.338
Mauritania,MRT,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,0,0,0,0,0,0,0,0,7.334,33.003,14.668,14.668,14.668,14.668,14.668,14.668,14.668,14.668,18.335,14.668,14.668,18.335,18.335,18.335,18.335,14.668,14.668,14.668,14.668,14.668,14.668,14.668,14.668,14.668,11.001,7.334,3.667,3.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,7.334,14.668,7.334,3.667,3.667,3.667,7.334,0,3.667,3.667,0,3.667,3.667,3.667,3.667,0,3.667,3.667,3.667,3.667,3.667,3.667,3.667,36.67,62.339,95.342,121.011,99.009,110.01,198.018,198.018,176.016,190.684,168.682,91.675,168.682,110.01,121.011,161.348,322.696,594.054,689.396,737.067,751.735,667.394,850.744,1136.77,1323.787,1543.807,1411.795,1573.143,1507.137,1587.811,1672.152,1738.158,1686.82,1716.156
Malawi,MWI,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,165.015,179.683,209.019,143.013,128.345,84.341,117.344,121.011,139.346,150.347,139.346,187.017,165.015,150.347,146.68,91.675,172.349,128.345,161.348,117.344,110.01,88.008,73.34,73.34,44.004,29.336,179.683,165.015,168.682,179.683,179.683,176.016,187.017,190.684,187.017,143.013,168.682,121.011,179.683,168.682,161.348,157.681,157.681,157.681,150.347,139.346,168.682,245.689,216.353,220.02,201.685,227.354,216.353
Malaysia,MYS,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,91.675,99.009,88.008,91.675,77.007,58.672,62.339,47.671,47.671,58.672,62.339,154.014,33.003,128.345,161.348,69.673,95.342,117.344,91.675,135.679,205.352,385.035,355.699,993.757,1092.766,1441.131,1063.43,1301.785,1162.439,4807.437,5416.159,6076.219,6329.242,5390.49,6237.567,6336.576,7744.704,6380.58,6288.905,5210.807,7880.383,9937.57,12555.808,18228.657,31745.219,26131.042,26648.089,29959.39,38067.127,46629.572,55382.701,55588.053,59918.78,58037.609,57912.931,66372.7,71777.858
North America,NAC,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,968713.3788,934111.1011,968962.8175,1034796.283,1102361.146,1146111.953,1186664.077,1221768.9,1201560.7,1218518.861,1228316.665,1164621.769,1188362.46,1264019.407,1246221.225,1213907.914,1335058.07,1355944.89,1438461.4,1492494.215,1542976.198,1573932.27,1527470.651,1612221.104,1690948.347,1728430.174,1682881.941,1781890.748,1867459.213,1905843.421,1876317.954,1864546.65,1890231.496,1924573.33,1939363.576,1939231.52,2011414.666,2070674.689,2088986.421,2101205.248,2193879.046,2160069.103,2177537.146,2172493.349,2215958.036,2237717.891,2210547.418,2226306.072,2191656.108,1930915.675,1999349.905,1907050.264,1702143.741,1722208.881,1725884.433,1524007.856,1389747.497
Namibia,NAM,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.337,40.337,33.003,238.355,264.024,44.004,36.67,29.336,29.336,14.668,7.334,11.001,3.667,22.002,3.667,51.338,168.682,157.681,850.744,396.036,278.692,69.673,275.025,106.343,69.673,77.007,139.346
New Caledonia,NCL,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,682.062,663.727,374.034,436.373,740.734,792.072,916.75,858.078,924.084,777.404,1059.763,916.75,322.696,275.025,333.697,271.358,198.018,249.356,117.344,234.688,319.029,216.353,172.349,256.69,275.025,469.376,465.709,410.704,451.041,550.05,436.373,465.709,322.696,418.038,535.382,495.045,667.394,300.694,319.029,293.36,652.726,663.727,707.731,803.073,718.732,667.394,726.066,627.057,641.725,726.066,1210.11,1162.439,1254.114,1232.112,1789.496,1881.171,2427.554
